toolCode,sectionTitle,indicatorCode,prompt,type,options,stages,isQualitative
III,Social Interests,III-0048,Enjoys interacting with adults,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Social Interests,III-0049,Enjoys helping others,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Social Interests,III-0050,Enjoys participating in group activities,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Social Interests,III-0051,Enjoys greeting or talking to familiar people,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Pretend Occupations,III-0052,Pretends to cook,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Pretend Occupations,III-0053,Pretends to be a doctor,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Pretend Occupations,III-0054,Pretends to be a teacher,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Pretend Occupations,III-0055,Pretends to run a shop,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Pretend Occupations,III-0056,Pretends to clean,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Pretend Occupations,III-0057,Pretends to drive vehicles,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Sensory Interests,III-0058,Enjoys water play,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Sensory Interests,III-0059,Enjoys sand play,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Sensory Interests,III-0060,Enjoys clay or play dough,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Enjoys tactile activities,III-0061,Enjoys messy play,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Environmental Preferences,III-0062,Prefers indoor environments,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Environmental Preferences,III-0063,Prefers outdoor environments,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Environmental Preferences,III-0064,Prefers quiet spaces,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Environmental Preferences,III-0065,Enjoys music-filled environments,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Environmental Preferences,III-0066,Enjoys busy or active environments,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Attention & Engagement,III-0067,Returns repeatedly to favourite activities,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Attention & Engagement,III-0068,Stays engaged for more than 10 minutes,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Attention & Engagement,III-0069,Completes preferred activities without prompts,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Attention & Engagement,III-0070,Shows excitement when favourite activities are introduced,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,EARLY_CHILDHOOD,false
III,Early Vocational Indicators,III-0071,Enjoys organizing materials,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Early Vocational Indicators,III-0072,Enjoys arranging objects neatly,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Early Vocational Indicators,III-0073,Enjoys helping adults with work,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Early Vocational Indicators,III-0074,Enjoys giving or carrying items to others,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Early Vocational Indicators,III-0075,Enjoys repetitive routine tasks,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Early Vocational Indicators,III-0076,Enjoys taking responsibility for simple chores,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Emerging Vocational Indicators,III-0077,Which interest does the learner choose first without prompting?,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Emerging Vocational Indicators,III-0078,Which interest keeps the learner engaged the longest?,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Emerging Vocational Indicators,III-0079,Which interest would the learner repeat every day if given the opportunity?,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Emerging Vocational Indicators,III-0080,Which interest would the learner become upset if prevented from doing?,FREE_TEXT,,EARLY_CHILDHOOD,true
III,Parent/Caregiver Interview,III-0081,What activities does your child enjoy doing the most at home or school?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0082,"When given free time, what activity does your child usually choose first?",FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0083,Does your child prefer indoor or outdoor activities? Why?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0084,"Does your child prefer playing alone, with one friend, or in groups?",FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0085,"Which environments make your child feel happiest? (Quiet room, playground, classroom, music room, nature, etc.)",FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0086,What does your child spend the longest time doing without reminders?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0087,Which activities make your child excited or motivated?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0088,What talents or strengths do family members or teachers often notice?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0089,Which household chores does your child voluntarily participate in?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0090,"What television shows, videos, games, or apps does your child repeatedly choose?",FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0091,"Which toys, tools, or materials does your child consistently play with?",FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0092,Which activities does your child avoid or refuse to participate in?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0093,Has your child ever expressed interest in a future job or occupation?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0094,"Has your child developed a special interest in any topic (maps, trains, numbers, animals, computers, etc.)?",FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0095,"What motivates your child the most-praise, rewards, helping others, technology, or completing tasks?",FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0096,"If your child could spend an entire day doing one activity, what would it be?",FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0097,What activity would upset your child if it were taken away?,FREE_TEXT,,PRE_SKILL,true
III,Parent/Caregiver Interview,III-0098,Which activity do you think has the potential to become a future vocational skill?,FREE_TEXT,,PRE_SKILL,true
III,Creative Interests,III-0099,Enjoys painting activities,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Creative Interests,III-0100,Enjoys making crafts,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Creative Interests,III-0101,Enjoys music or singing,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Creative Interests,III-0102,Enjoys dancing or movement activities,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Enjoys storytelling or creating stories,III-0103,Enjoys reading books,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Enjoys storytelling or creating stories,III-0104,Enjoys writing activities,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Enjoys storytelling or creating stories,III-0105,Enjoys learning new facts,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Enjoys storytelling or creating stories,III-0106,Enjoys number activities,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Enjoys storytelling or creating stories,III-0107,Enjoys solving puzzles,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Enjoys storytelling or creating stories,III-0108,Enjoys educational games,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0109,Enjoys building blocks or Lego,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0110,Enjoys assembling objects,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0111,Enjoys sorting materials,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0112,Enjoys matching activities,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0113,Enjoys organizing objects,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0114,Enjoys completing jigsaw puzzles,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0115,Enjoys wiping tables,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0116,Enjoys watering plants,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0117,Enjoys folding clothes,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0118,Enjoys helping in the kitchen,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0119,Enjoys carrying groceries or materials,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0120,Enjoys organizing shelves or toys,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
III,Construction & Problem Solving,III-0121,Enjoys cleaning activities,SCALE,3 — Frequently chooses independently|2 — Sometimes chooses independently|1 — Rarely chooses (only with prompting)|0 — Never chooses / avoids,PRE_SKILL,false
